"54","2013.0817","1","546 34th Avenue, San Francisco, CA 94121, USA","1","1511034","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","PL Filed","E","ER Complete","128","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-122.494","37.7787"
"56","2013.0113","4","35th Street & Lafayette Street, Sioux City, IA 51104, USA","4","3511066","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","PL Approved","V","Approved","263","1","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-96.3898","42.5303"
"58","2012.098","1","946 Rhode Island Road, Lakeville, MA 02347, USA","2","4094024","0000-00-00 00:00:00","2010-02-13 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","E","ER Complete","428","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-70.9802","41.8559"
"59","2011.0053","4","25 Park Street, Elgin, TX 78621, USA","1","3502111","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","PL Approved","V","Approved","981","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","1","1","1","0","2011","2011","2013","","","0","0","0","0","0","0","0","1","1","-97.3775","30.3574"
"61","2009.1082","3","194 Sweeny Street, San Francisco, CA 94134, USA","1","5858024","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP Filed","C","Approved","1407","0","0","0","0","0","0","0","1","0","3","0","0","1","0","0","0","0","0","1","1","1","1","0","2009","2009","2013","","","0","0","0","0","0","0","0","1","1","-122.409","37.7327"
"62","2011.0187","3","1001 17th Street, Altoona, PA 16601, USA","40","3987009","0000-00-00 00:00:00","0000-00-00 00:00:00","48","0","0000-00-00 00:00:00","Approved","0","X","Approved","945","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","2011","2011","2013","","","0","1","0","0","0","0","0","2","1","-78.4053","40.5117"
"64","2013.0327","1","456 27th Street, Moline, IL 61265, USA","1","6580018","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","PL Filed","E","ER Complete","187","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-90.499","41.5107"
"66","2013.0725","2","2538 North 3rd Lane, Plainville, IL 62365, USA","1","4172006","0006-05-13 00:00:00","0000-00-00 00:00:00","45","0","0000-00-00 00:00:00","Approved","BP ISSUED","V","Approved","107","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-91.2","39.7569"
"67","2011.0924","2","Lombard Street, Sunderland, Tyne and Wear SR1, UK","8","937028","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP Filed","C","Approved","517","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","1","2011","2012","2013","","","0","0","0","0","0","0","1","1","1","-1.37119","54.9073"
"68","2012.068","2","649 Duncan Street, San Francisco, CA 94131, USA","5","6604039","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","PL Approved","D","Approved","482","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.434","37.7454"
"69","2013.1084","2","1421 Hudson Avenue, Rochester, NY 14621, USA","1","5258026","0008-08-13 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","E","ER Complete","42","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-77.5999","43.1916"
"71","2013.1085","2","1411 Hudson Avenue, Rochester, NY 14621, USA","1","5258027","0008-08-13 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","E","ER Complete","42","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-77.5999","43.1915"
"72","2013.0274","1","4233 22nd Street, Woodward, OK 73801, USA","1","2775044","0000-00-00 00:00:00","0009-10-13 00:00:00","40","0","0000-00-00 00:00:00","","0","E","ER Complete","181","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2013","2013","2013","","","0","1","0","0","0","0","0","1","1","-99.4074","36.4052"
"73","2012.0081","3","450 Hayes Street, San Francisco, CA 94102, USA","41","808039","0000-00-00 00:00:00","0009-04-13 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","V","Approved","413","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","2","1","-122.424","37.7768"
"77","2013.0799","2","39 San Carlos Street, San Francisco, CA 94110, USA","3","3576018","0000-00-00 00:00:00","0000-00-00 00:00:00","45","0","0000-00-00 00:00:00","Approved","PL Approved","E","ER Complete","77","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-122.42","37.7622"
"79","2012.011","4","2175 Market Street, San Francisco, CA 94114, USA","88","3543011","0000-00-00 00:00:00","0000-00-00 00:00:00","50","0","0000-00-00 00:00:00","Approved","CONSTRUCTION","E","ER Interim","483","0","1","0","0","0","0","0","1","0","4","0","1","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","3","1","-122.43","37.7663"
"80","2011.043","2","480 Potrero Avenue, San Francisco, CA 94110, USA","84","3973002","0000-00-00 00:00:00","0008-08-13 00:00:00","58","0","0008-08-13 00:00:00","Approved","BP Filed","X","Approved","350","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","1","2011","2012","2013","","","0","0","0","0","0","0","1","3","1","-122.408","37.7635"
"82","2005.0408","4","2290 3rd Street, San Francisco, CA 94107, USA","71","4059009","0000-00-00 00:00:00","0008-08-13 00:00:00","68","0","0008-08-13 00:00:00","Approved","BP Filed","X","Approved","3026","0","1","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","1","1","1","1","0","2005","2005","2013","","","0","0","0","0","0","0","0","3","2","-122.389","37.7608"
"83","2013.0171","1","82 Sycamore Street, Buffalo, NY 14203, USA","1","3576076","0000-00-00 00:00:00","0008-08-13 00:00:00","45","0","0008-08-13 00:00:00","Approved","BP Filed","V","Approved","175","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-78.867","42.8891"
"84","2011.0119","5","200 6th Street, Brookings, SD 57006, USA","44","3731001","0002-09-11 00:00:00","0008-01-13 00:00:00","85","0","0009-09-13 00:00:00","Approved","BP Filed","E","ER Complete","904","2","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","1","0","1","1","1","1","0","2011","2011","2013","","","0","0","0","0","0","0","0","2","2","-96.8019","44.3116"
"85","2012.0727","2","30 Conrad Street, Methuen, MA 01844, USA","1","7552003","0006-07-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","0","E","ER Complete","414","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-71.2075","42.7099"
"86","2013.0568","3","3527 18th Street, Charleston, IL 61920, USA","2","3588001","0005-06-13 00:00:00","0000-00-00 00:00:00","55","0","0000-00-00 00:00:00","","PL Approved","E","ER Complete","78","1","0","0","0","0","0","0","2","0","3","0","0","0","0","0","0","0","0","1","0","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-88.1698","39.4474"
"87","2012.0923","3","3820 24th Street, San Francisco, CA 94114, USA","4","3651017","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP Filed","V","Approved","364","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.428","37.752"
"89","2005.1155","4","3249 17th Street, San Francisco, CA 94110, USA","3","3575063","0000-00-00 00:00:00","0000-00-00 00:00:00","55","0","0000-00-00 00:00:00","Approved","BP Filed","V","Approved","2738","0","1","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","1","1","1","0","2005","2005","2013","","","0","0","0","0","0","0","0","1","1","-122.418","37.7633"
"91","2012.1406","1","4616 3rd Street, San Francisco, CA 94124, USA","1","5306025","2011-08-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP APPROVED","V","Approved","218","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.391","37.7362"
"93","2008.0538","3","1490 Ocean Avenue, Brooklyn, NY 11230, USA","13","3197010","0005-05-08 00:00:00","0006-06-13 00:00:00","45","0","0006-06-13 00:00:00","Approved","BP Filed","C","Approved","1858","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","1","1","1","0","2008","2008","2013","","","0","0","0","0","0","0","0","2","1","-73.9569","40.6259"
"94","2012.1131","2","851 Corbett Avenue, San Francisco, CA 94131, USA","1","2778013","0000-00-00 00:00:00","0006-06-13 00:00:00","40","0","0006-06-13 00:00:00","Approved","BP Filed","D","Approved","280","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.443","37.7531"
"95","2012.1127","1","534 Texas Street, San Francisco, CA 94107, USA","1","4101004","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","E","ER Complete","273","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.396","37.7595"
"96","2008.1084","5","706 Mission Street, Santa Cruz, CA 95060, USA","185","308001","0009-11-08 00:00:00","0000-00-00 00:00:00","9999","0","0000-00-00 00:00:00","Approved","PL Approved","X","Approved","1715","0","2","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","1","0","1","0","2008","2008","2013","","","0","0","0","0","0","0","0","3","2","-122.035","36.9739"
"98","2004.1004","3","1150 16th Street, San Francisco, CA 94107, USA","15","3821007","0000-00-00 00:00:00","0000-00-00 00:00:00","68","0","0000-00-00 00:00:00","Approved","BP Filed","E","ER Complete","3155","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","1","1","1","0","2004","2004","2013","","","0","0","0","0","0","0","1","2","2","-122.399","37.7663"
"99","2013.0246","2","4103 East Cesar Chavez Street, Austin, TX 78702, USA","1","6581060","0003-05-13 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","PL Filed","E","ER Complete","76","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-97.7035","30.2518"
"101","2011.0702","4","101 Polk Street, Mansfield, LA 71052, USA","162","811002","0000-00-00 00:00:00","0005-09-13 00:00:00","120","0","0001-01-11 00:00:00","Approved","BP Filed","X","Approved","391","0","1","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","1","1","1","1","2011","2012","2013","","","0","0","0","0","0","0","1","3","2","-93.6902","32.0378"
"102","2013.0033","1","645 20th Avenue, Fenton, IA 50539, USA","1","1624005","0001-09-13 00:00:00","0005-07-13 00:00:00","40","0","0000-00-00 00:00:00","","BP Filed","E","ER Complete","118","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2013","2013","2013","","","0","0","0","0","0","0","0","1","1","-94.4233","43.2182"
"103","2012.0147","4","1785 15th Street, Augusta, GA 30901, USA","7","3555036","0005-02-12 00:00:00","0005-01-13 00:00:00","55","0","0000-00-00 00:00:00","","BP ISSUED","E","ER Interim","364","0","1","0","0","0","0","0","3","0","4","0","0","0","1","0","0","1","0","1","0","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","1","1","1","-81.9998","33.4535"
"104","2004.0482","3","5400 Geary Boulevard, San Francisco, CA 94121, USA","39","1450007","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP Filed","C","Approved","3263","0","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","1","2","1","1","0","2004","2004","2013","","","0","0","0","0","0","0","0","2","1","-122.478","37.7811"
"105","2012.0083","4","400 Grove Street, San Francisco, CA 94102, USA","33","793103","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","0","V","Approved","314","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","0","0","0","0","2012","2012","2013","","","0","1","0","0","0","0","0","2","1","-122.423","37.7778"
"106","2013.0428","2","Street 05, Krong Siem Reap, Cambodia","1","3753003","0004-08-13 00:00:00","0004-11-13 00:00:00","85","0","0000-00-00 00:00:00","","0","E","ER Complete","3","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","2013","2013","2013","","","0","1","0","0","0","0","0","1","2","103.856","13.3592"
"109","2012.0852","2","639 Peralta Avenue, Berkeley, CA 94707, USA","2","5634014","0007-05-12 00:00:00","0004-05-13 00:00:00","40","0","0004-05-13 00:00:00","Approved","BP Filed","V","Approved","274","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.285","37.896"
"110","2011.0312","6","9th Street, St. Paul, KS 66771, USA","80","3509043","0007-08-11 00:00:00","0004-04-13 00:00:00","120","0","0000-00-00 00:00:00","Approved","BP ISSUED","V","Approved","636","0","1","0","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","1","1","1","1","0","2011","2011","2013","","","0","0","0","0","0","0","0","3","2","-95.1786","37.5191"
"111","2009.081","2","3120 23rd Street, San Francisco, CA 94110, USA","1","3638018","0000-00-00 00:00:00","0004-02-13 00:00:00","40","0","0004-02-13 00:00:00","Approved","0","V","Approved","1313","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","2009","2009","2013","","","0","1","0","0","0","0","0","1","1","-122.415","37.7542"
"117","2012.0885","1","930 Shotwell Street, San Francisco, CA 94110, USA","1","3641076","0007-12-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","CEQA","BP ISSUED","E","ER Complete","250","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.416","37.753"
"118","2012.1497","2","253 Sanchez Street, San Francisco, CA 94114, USA","1","3558029","2012-07-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","CONSTRUCTION","V","Approved","98","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-122.431","37.7651"
"119","2012.1072","4","109 Duboce Avenue, San Francisco, CA 94103, USA","2","3533001","0000-00-00 00:00:00","0000-00-00 00:00:00","50","0","0000-00-00 00:00:00","Approved","0","V","Approved","209","1","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","1","0","1","0","0","0","0","2012","2012","2013","","","0","1","0","0","0","0","0","1","1","-122.423","37.7697"
"120","2012.0325","3","344 Fulton Street, San Francisco, CA 94102, USA","75","785029","0008-06-12 00:00:00","0000-00-00 00:00:00","65","0","0000-00-00 00:00:00","Approved","BP ISSUED","C","Approved","220","0","1","0","0","0","0","0","1","0","3","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","3","2","-122.422","37.7789"
"122","2004.0093","2","Crissy Field Overlook, San Francisco, CA 94129, USA","34","2636025","0000-00-00 00:00:00","0003-07-13 00:00:00","40","0","0003-07-13 00:00:00","Approved","PL Approved","C","Approved","3269","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2004","2004","2013","","","0","0","0","0","0","0","0","2","1","-122.469","37.8042"
"125","2010.0222","2","Street 252, Maadi as Sarayat Al Gharbeyah, Al Maadi, Cairo Governorate, Egypt","3","3518006","0000-00-00 00:00:00","0003-06-13 00:00:00","50","0","0000-00-00 00:00:00","","BP Filed","E","ER Interim","1076","0","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2010","2010","2013","","","0","0","0","0","0","0","0","1","1","31.274","29.9559"
"126","2007.0456","6","181 Fremont Street, San Francisco, CA 94105, USA","140","308001","0000-00-00 00:00:00","0000-00-00 00:00:00","9999","0","0000-00-00 00:00:00","Approved","BP ISSUED","V","Approved","2116","0","0","2","0","0","0","0","1","0","6","0","0","0","0","0","0","1","0","1","1","0","1","0","2007","2007","2013","","","0","0","0","0","0","0","0","3","2","-122.395","37.7897"
"128","2012.1451","2","149 29th Street, New Auburn, WI 54757, USA","2","6634026","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","CEQA","BP ISSUED","E","ER Complete","92","1","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-91.562","45.2286"
"129","2012.0482","2","571 21st Avenue, Blairstown, IA 52209, USA","1","1564013","0004-10-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","BP Filed","V","Approved","309","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2013","","","0","0","0","0","0","0","0","1","1","-92.0844","41.8994"
"130","2008.0801","4","41 Tehama Street, San Francisco, CA 94105, USA","350","3736074","0007-03-08 00:00:00","0000-00-00 00:00:00","200","0","0000-00-00 00:00:00","Approved","PL Approved","V","Approved","1667","1","1","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","1","0","1","1","0","2008","2008","2013","","","0","0","0","0","0","0","0","3","2","-122.396","37.7872"
"132","2010.0627","6","2895 San Bruno Avenue, San Francisco, CA 94134, USA","10","5457037","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","Approved","PL Approved","C","Approved","903","0","1","0","0","0","0","0","4","0","6","0","0","0","0","0","0","4","0","1","1","1","1","0","2010","2010","2013","","","0","0","0","0","0","0","0","2","1","-122.402","37.7255"
"133","2011.1043","4","1400 Mission Street, San Francisco, CA 94103, USA","190","3507042","2012-09-11 00:00:00","0000-00-00 00:00:00","80","0","0000-00-00 00:00:00","Approved","BP ISSUED","X","Approved","405","1","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","1","1","1","0","2011","2011","2013","","","0","0","0","0","0","0","0","3","2","-122.416","37.7753"
"136","2005.0694","3","2558 Mission Street, San Francisco, CA 94110, USA","114","3616007","0000-00-00 00:00:00","0001-10-13 00:00:00","85","0","0001-10-13 00:00:00","Approved","CONSTRUCTION","C","Approved","2730","0","2","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","1","1","1","0","2005","2005","2013","","","0","0","0","0","0","0","0","3","2","-122.419","37.756"
"139","2006.0848","5","35 Dolores Street, San Francisco, CA 94103, USA","37","3534069","0000-00-00 00:00:00","2012-07-12 00:00:00","40","0","2012-07-12 00:00:00","Approved","CONSTRUCTION","V","Approved","2335","0","2","0","0","0","0","0","1","0","5","0","0","0","0","0","0","1","0","1","1","1","1","0","2006","2006","2012","Withdrawn, according to PIM, but does not show up in my data as such","","1","0","0","0","0","0","0","2","1","-122.427","37.7686"
"140","2007.1035","4","350 8th Street, San Francisco, CA 94103, USA","416","3756003","0009-07-07 00:00:00","2012-06-12 00:00:00","40","0","0001-09-14 00:00:00","Approved","BP Filed","E","Approved","1917","1","1","0","0","0","0","0","1","0","4","0","0","0","0","0","0","1","0","1","1","1","1","0","2007","2007","2012","","","0","0","0","0","0","0","0","3","1","-122.409","37.7742"
"141","2008.0082","1","56 Ringold Street, Boone, IA 50036, USA","2","3756025","0000-00-00 00:00:00","2012-03-12 00:00:00","40","0","2012-03-12 00:00:00","Approved","BP ISSUED","V","Approved","1782","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2008","2008","2012","","","0","0","0","0","0","0","1","1","1","-93.9107","42.057"
"142","2012.0821","2","230 11th Street, San Francisco, CA 94103, USA","4","3516005","0000-00-00 00:00:00","0000-00-00 00:00:00","50","0","0000-00-00 00:00:00","Approved","CONSTRUCTION","V","Approved","153","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2012","","","0","0","0","0","0","0","0","1","1","-122.415","37.7725"
"143","2012.0131","1","455 Potrero Avenue, San Francisco, CA 94110, USA","2","3974020","0002-09-12 00:00:00","0000-00-00 00:00:00","58","0","0000-00-00 00:00:00","","PL Filed","E","ER Complete","291","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2012","","","0","0","0","0","0","0","0","1","1","-122.407","37.7638"
"145","2012.1312","1","685 Florida Street, Baton Rouge, LA 70801, USA","4","4022022","0000-00-00 00:00:00","0000-00-00 00:00:00","68","0","0000-00-00 00:00:00","Approved","BP ISSUED","E","ER Complete","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","0","2012","2012","2012","","","0","0","0","0","0","0","0","1","2","-91.1837","30.4495"
"146","2012.0838","3","230 2nd Avenue, Hartselle, AL 35640, USA","3","1432037","0007-02-12 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","PL Approved","E","Approved","137","0","1","0","0","0","0","0","2","0","3","0","0","0","0","0","0","2","0","1","0","1","1","0","2012","2012","2012","","","0","0","0","0","0","0","0","1","1","-86.9428","34.444"
"147","2012.0669","2","1069 Capp Street, San Francisco, CA 94110, USA","2","6527019","0000-00-00 00:00:00","0000-00-00 00:00:00","40","0","0000-00-00 00:00:00","","BP ISSUED","V","Approved","176","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2012","2012","2012","","","0","0","0","0","0","0","0","1","1","-122.417","37.7496"
"148","2011.083","2","2882 Geary Boulevard, San Francisco, CA 94118, USA","2","1069045","0008-02-11 00:00:00","2011-06-12 00:00:00","40","0","2011-06-12 00:00:00","Approved","BP Filed","V","Approved","462","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","0","1","1","1","1","0","2011","2011","2012","","","0","0","0","0","0","0","0","1","1","-122.45","37.7824"
